,cv_index,job_index,cv_label,job_label,similarity
0,none,Blockchain,Data Science,Blockchain,0.6815814744858515
1,none,Blockchain,Data Science,Blockchain,0.599586833268404
2,none,Blockchain,Data Science,Blockchain,0.6349291960624132
3,none,Blockchain,Data Science,Blockchain,0.6864171367552545
4,none,Blockchain,Data Science,Blockchain,0.6587049067020416
5,none,Blockchain,Data Science,Blockchain,0.593693446367979
6,none,Blockchain,Data Science,Blockchain,0.6602572238445282
7,none,Blockchain,Data Science,Blockchain,0.6402189648495271
8,none,Blockchain,Data Science,Blockchain,0.6358546763658524
9,none,Blockchain,Data Science,Blockchain,0.5937812520811955
10,none,Data Science,Data Science,Data Science,0.6703956748048464
11,none,Data Science,Data Science,Data Science,0.781450666487217
12,none,Data Science,Data Science,Data Science,0.5613685809075832
13,none,Data Science,Data Science,Data Science,0.6917798078578451
14,none,Data Science,Data Science,Data Science,0.791996660331885
15,none,Data Science,Data Science,Data Science,0.6824030565718809
16,none,Data Science,Data Science,Data Science,0.7258214615285397
17,none,Data Science,Data Science,Data Science,0.7854121749599775
18,none,Data Science,Data Science,Data Science,0.7119047716259956
19,none,Data Science,Data Science,Data Science,0.6762040737602446
20,none,DevOps Engineer,Data Science,DevOps Engineer,0.6964575611054897
21,none,DevOps Engineer,Data Science,DevOps Engineer,0.6069674603641033
22,none,DevOps Engineer,Data Science,DevOps Engineer,0.7094077045718828
23,none,DevOps Engineer,Data Science,DevOps Engineer,0.6981160605947176
24,none,DevOps Engineer,Data Science,DevOps Engineer,0.6226793918013572
25,none,DevOps Engineer,Data Science,DevOps Engineer,0.6196966034670671
26,none,DevOps Engineer,Data Science,DevOps Engineer,0.7102174671987692
27,none,DevOps Engineer,Data Science,DevOps Engineer,0.5781044459342957
28,none,DevOps Engineer,Data Science,DevOps Engineer,0.6316373366862535
29,none,DevOps Engineer,Data Science,DevOps Engineer,0.6658641329656044
30,none,Electrical Engineering,Data Science,Electrical Engineering,0.7474428229033947
31,none,Electrical Engineering,Data Science,Electrical Engineering,0.6287314215302467
32,none,Electrical Engineering,Data Science,Electrical Engineering,0.5932918755958477
33,none,Electrical Engineering,Data Science,Electrical Engineering,0.5963381050775448
34,none,Electrical Engineering,Data Science,Electrical Engineering,0.6300219114248952
35,none,Electrical Engineering,Data Science,Electrical Engineering,0.6130116677709988
36,none,Electrical Engineering,Data Science,Electrical Engineering,0.6334812301728461
37,none,Electrical Engineering,Data Science,Electrical Engineering,0.6026825935003304
38,none,Electrical Engineering,Data Science,Electrical Engineering,0.7512772182623545
39,none,Electrical Engineering,Data Science,Electrical Engineering,0.5821007695936021
40,none,Java Developer,Data Science,Java Developer,0.6525867826098369
41,none,Java Developer,Data Science,Java Developer,0.6319214369763028
42,none,Java Developer,Data Science,Java Developer,0.692425732811292
43,none,Java Developer,Data Science,Java Developer,0.7826977906127771
44,none,Java Developer,Data Science,Java Developer,0.6277412486076355
45,none,Java Developer,Data Science,Java Developer,0.7553649867574374
46,none,Java Developer,Data Science,Java Developer,0.7181042035420736
47,none,Java Developer,Data Science,Java Developer,0.6786272728443146
48,none,Java Developer,Data Science,Java Developer,0.7459334308902422
49,none,Java Developer,Data Science,Java Developer,0.6928484700620174
50,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6154093444347382
51,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6313301573197047
52,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.638492705921332
53,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.577475938325127
54,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6369213089346886
55,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6809107675438836
56,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5772788767516613
57,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5916310861706734
58,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.68185822168986
59,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6213484853506088
60,none,Network Security Engineer,Data Science,Network Security Engineer,0.6082732230424881
61,none,Network Security Engineer,Data Science,Network Security Engineer,0.6166149030129114
62,none,Network Security Engineer,Data Science,Network Security Engineer,0.6115800549204533
63,none,Network Security Engineer,Data Science,Network Security Engineer,0.5973873273247764
64,none,Network Security Engineer,Data Science,Network Security Engineer,0.6103360451319638
65,none,Network Security Engineer,Data Science,Network Security Engineer,0.6014577305565277
66,none,Network Security Engineer,Data Science,Network Security Engineer,0.5969475598798858
67,none,Network Security Engineer,Data Science,Network Security Engineer,0.748270146548748
68,none,Network Security Engineer,Data Science,Network Security Engineer,0.6573077514767647
69,none,Network Security Engineer,Data Science,Network Security Engineer,0.6450446119102148
70,none,Python Developer,Data Science,Python Developer,0.7993403226137161
71,none,Python Developer,Data Science,Python Developer,0.7422736543748114
72,none,Python Developer,Data Science,Python Developer,0.7968786338965098
73,none,Python Developer,Data Science,Python Developer,0.6698967767879367
74,none,Python Developer,Data Science,Python Developer,0.6496205342312654
75,none,Python Developer,Data Science,Python Developer,0.6564979479791453
76,none,Python Developer,Data Science,Python Developer,0.6893731392920017
77,none,Python Developer,Data Science,Python Developer,0.6876741629093885
78,none,Python Developer,Data Science,Python Developer,0.6996691363553206
79,none,Python Developer,Data Science,Python Developer,0.7138855975866317
80,none,SAP Developer,Data Science,SAP Developer,0.7112771384418011
81,none,SAP Developer,Data Science,SAP Developer,0.6334836810827256
82,none,SAP Developer,Data Science,SAP Developer,0.6950408058861891
83,none,SAP Developer,Data Science,SAP Developer,0.7059033711751302
84,none,SAP Developer,Data Science,SAP Developer,0.6985585987567902
85,none,SAP Developer,Data Science,SAP Developer,0.773616349697113
86,none,SAP Developer,Data Science,SAP Developer,0.596195359826088
87,none,SAP Developer,Data Science,SAP Developer,0.6976550122102102
88,none,SAP Developer,Data Science,SAP Developer,0.6265065699815751
89,none,SAP Developer,Data Science,SAP Developer,0.679772271712621
90,none,Web Designing,Data Science,Web Designing,0.6934819959458851
91,none,Web Designing,Data Science,Web Designing,0.696340948343277
92,none,Web Designing,Data Science,Web Designing,0.689150000611941
93,none,Web Designing,Data Science,Web Designing,0.6267503684475308
94,none,Web Designing,Data Science,Web Designing,0.5950884826481342
95,none,Web Designing,Data Science,Web Designing,0.6513323823610941
96,none,Web Designing,Data Science,Web Designing,0.6304915527934614
97,none,Web Designing,Data Science,Web Designing,0.6666825376451015
98,none,Web Designing,Data Science,Web Designing,0.6267503684475308
99,none,Web Designing,Data Science,Web Designing,0.6924477343757948
100,none,Blockchain,Data Science,Blockchain,0.6298979691096714
101,none,Blockchain,Data Science,Blockchain,0.6159421309828759
102,none,Blockchain,Data Science,Blockchain,0.6493306299671531
103,none,Blockchain,Data Science,Blockchain,0.6297337136724416
104,none,Blockchain,Data Science,Blockchain,0.65086530148983
105,none,Blockchain,Data Science,Blockchain,0.5944382507692684
106,none,Blockchain,Data Science,Blockchain,0.6068979378257479
107,none,Blockchain,Data Science,Blockchain,0.570171734997751
108,none,Blockchain,Data Science,Blockchain,0.6276160428120244
109,none,Blockchain,Data Science,Blockchain,0.5744140585989095
110,none,Data Science,Data Science,Data Science,0.6265849362572898
111,none,Data Science,Data Science,Data Science,0.6786034665359505
112,none,Data Science,Data Science,Data Science,0.6045462047824492
113,none,Data Science,Data Science,Data Science,0.630552338600597
114,none,Data Science,Data Science,Data Science,0.7461375159876688
115,none,Data Science,Data Science,Data Science,0.6529385698693139
116,none,Data Science,Data Science,Data Science,0.6761884726583958
117,none,Data Science,Data Science,Data Science,0.7555473975159905
118,none,Data Science,Data Science,Data Science,0.6302440496427673
119,none,Data Science,Data Science,Data Science,0.6110500173783431
120,none,DevOps Engineer,Data Science,DevOps Engineer,0.6339933427757231
121,none,DevOps Engineer,Data Science,DevOps Engineer,0.6217233836650848
122,none,DevOps Engineer,Data Science,DevOps Engineer,0.6191808326968125
123,none,DevOps Engineer,Data Science,DevOps Engineer,0.6354696062286344
124,none,DevOps Engineer,Data Science,DevOps Engineer,0.6064425252186946
125,none,DevOps Engineer,Data Science,DevOps Engineer,0.5844423069176099
126,none,DevOps Engineer,Data Science,DevOps Engineer,0.6177137970924378
127,none,DevOps Engineer,Data Science,DevOps Engineer,0.5476773732031385
128,none,DevOps Engineer,Data Science,DevOps Engineer,0.6046201449728781
129,none,DevOps Engineer,Data Science,DevOps Engineer,0.5839279863451209
130,none,Electrical Engineering,Data Science,Electrical Engineering,0.6481417658990317
131,none,Electrical Engineering,Data Science,Electrical Engineering,0.5993255711835006
132,none,Electrical Engineering,Data Science,Electrical Engineering,0.590031063478244
133,none,Electrical Engineering,Data Science,Electrical Engineering,0.580572305040227
134,none,Electrical Engineering,Data Science,Electrical Engineering,0.6030421886931766
135,none,Electrical Engineering,Data Science,Electrical Engineering,0.576643640304556
136,none,Electrical Engineering,Data Science,Electrical Engineering,0.6203787646805629
137,none,Electrical Engineering,Data Science,Electrical Engineering,0.5888845299681028
138,none,Electrical Engineering,Data Science,Electrical Engineering,0.6775350396122252
139,none,Electrical Engineering,Data Science,Electrical Engineering,0.5853472125469422
140,none,Java Developer,Data Science,Java Developer,0.6176921824614207
141,none,Java Developer,Data Science,Java Developer,0.5903958759230116
142,none,Java Developer,Data Science,Java Developer,0.593892520895371
143,none,Java Developer,Data Science,Java Developer,0.6176262482562486
144,none,Java Developer,Data Science,Java Developer,0.5856213969393418
145,none,Java Developer,Data Science,Java Developer,0.6567957508994873
146,none,Java Developer,Data Science,Java Developer,0.7511876755290561
147,none,Java Developer,Data Science,Java Developer,0.5916652271622106
148,none,Java Developer,Data Science,Java Developer,0.6514452613183181
149,none,Java Developer,Data Science,Java Developer,0.5958212509751319
150,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5906985387530016
151,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5609349079895763
152,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5898554238180319
153,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5852813648974948
154,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6152465169628462
155,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6065435429865663
156,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5711128109175226
157,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6012373288740983
158,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6216183875288283
159,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5887124855941701
160,none,Network Security Engineer,Data Science,Network Security Engineer,0.5699018876708991
161,none,Network Security Engineer,Data Science,Network Security Engineer,0.6093117923096374
162,none,Network Security Engineer,Data Science,Network Security Engineer,0.58130622989798
163,none,Network Security Engineer,Data Science,Network Security Engineer,0.6010585562326014
164,none,Network Security Engineer,Data Science,Network Security Engineer,0.6270794003475003
165,none,Network Security Engineer,Data Science,Network Security Engineer,0.5826586143424114
166,none,Network Security Engineer,Data Science,Network Security Engineer,0.563908300078507
167,none,Network Security Engineer,Data Science,Network Security Engineer,0.6686367767197745
168,none,Network Security Engineer,Data Science,Network Security Engineer,0.5851046497268336
169,none,Network Security Engineer,Data Science,Network Security Engineer,0.5923348636632519
170,none,Python Developer,Data Science,Python Developer,0.6427788412996701
171,none,Python Developer,Data Science,Python Developer,0.6679487862799427
172,none,Python Developer,Data Science,Python Developer,0.6987692900002003
173,none,Python Developer,Data Science,Python Developer,0.6231939680874348
174,none,Python Developer,Data Science,Python Developer,0.5806948389786823
175,none,Python Developer,Data Science,Python Developer,0.6500193606081762
176,none,Python Developer,Data Science,Python Developer,0.6095308173210063
177,none,Python Developer,Data Science,Python Developer,0.6064069720783404
178,none,Python Developer,Data Science,Python Developer,0.5939019015679757
179,none,Python Developer,Data Science,Python Developer,0.6274902269376063
180,none,SAP Developer,Data Science,SAP Developer,0.6441243746450969
181,none,SAP Developer,Data Science,SAP Developer,0.5560312843736028
182,none,SAP Developer,Data Science,SAP Developer,0.6567046225070954
183,none,SAP Developer,Data Science,SAP Developer,0.6629469905580793
184,none,SAP Developer,Data Science,SAP Developer,0.6326813693787601
185,none,SAP Developer,Data Science,SAP Developer,0.6274123487727983
186,none,SAP Developer,Data Science,SAP Developer,0.5645734907852279
187,none,SAP Developer,Data Science,SAP Developer,0.6503209469688905
188,none,SAP Developer,Data Science,SAP Developer,0.5636822863016276
189,none,SAP Developer,Data Science,SAP Developer,0.610914851538837
190,none,Web Designing,Data Science,Web Designing,0.6374460380077362
191,none,Web Designing,Data Science,Web Designing,0.5772836112345641
192,none,Web Designing,Data Science,Web Designing,0.662481654541833
193,none,Web Designing,Data Science,Web Designing,0.6115366432138465
194,none,Web Designing,Data Science,Web Designing,0.596701056137681
195,none,Web Designing,Data Science,Web Designing,0.6311986686927932
196,none,Web Designing,Data Science,Web Designing,0.5979918850982775
197,none,Web Designing,Data Science,Web Designing,0.6065772175788879
